"center","left","right","steering","x","x1","velocity"
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_54_918.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_54_918.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_54_918.jpg,0,1,0,30.19032
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_54_998.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_54_998.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_54_998.jpg,-0.25,1,0,30.17477
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_55_069.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_55_069.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_55_069.jpg,-0.4,1,0,30.15753
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_55_141.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_55_141.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_55_141.jpg,-0.6000001,1,0,30.13318
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_55_214.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_55_214.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_55_214.jpg,0,1,0,30.18268
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_55_286.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_55_286.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_55_286.jpg,0,1,0,30.1888
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_55_366.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_55_366.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_55_366.jpg,0,1,0,30.19004
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_55_445.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_55_445.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_55_445.jpg,0,1,0,30.19048
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_55_516.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_55_516.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_55_516.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_55_597.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_55_597.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_55_597.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_55_663.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_55_663.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_55_663.jpg,0,1,0,30.19043
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_55_734.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_55_734.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_55_734.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_55_802.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_55_802.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_55_802.jpg,0,1,0,30.19028
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_55_879.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_55_879.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_55_879.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_55_949.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_55_949.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_55_949.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_56_015.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_56_015.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_56_015.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_56_095.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_56_095.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_56_095.jpg,0,1,0,30.19033
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_56_177.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_56_177.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_56_177.jpg,-0.15,1,0,30.18423
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_56_251.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_56_251.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_56_251.jpg,-0.35,1,0,30.16342
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_56_320.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_56_320.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_56_320.jpg,-0.5500001,1,0,30.13922
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_56_396.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_56_396.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_56_396.jpg,0,1,0,30.18068
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_56_473.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_56_473.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_56_473.jpg,0,1,0,30.18824
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_56_553.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_56_553.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_56_553.jpg,0,1,0,30.18992
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_56_632.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_56_632.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_56_632.jpg,0,1,0,30.19036
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_56_712.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_56_712.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_56_712.jpg,0,1,0,30.19031
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_56_786.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_56_786.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_56_786.jpg,0,1,0,30.19031
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_56_855.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_56_855.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_56_855.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_56_924.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_56_924.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_56_924.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_57_000.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_57_000.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_57_000.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_57_071.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_57_071.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_57_071.jpg,0,1,0,30.19031
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_57_150.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_57_150.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_57_150.jpg,-0.05,1,0,30.18972
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_57_221.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_57_221.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_57_221.jpg,-0.25,1,0,30.17471
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_57_296.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_57_296.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_57_296.jpg,0,1,0,30.19076
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_57_367.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_57_367.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_57_367.jpg,0,1,0,30.19006
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_57_437.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_57_437.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_57_437.jpg,0,1,0,30.1902
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_57_512.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_57_512.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_57_512.jpg,0,1,0,30.18981
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_57_580.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_57_580.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_57_580.jpg,0,1,0,30.19027
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_57_649.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_57_649.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_57_649.jpg,-0.05,1,0,30.18979
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_57_729.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_57_729.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_57_729.jpg,0,1,0,30.18688
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_57_795.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_57_795.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_57_795.jpg,0,1,0,30.19032
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_57_867.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_57_867.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_57_867.jpg,0,1,0,30.19027
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_57_941.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_57_941.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_57_941.jpg,-0.15,1,0,30.18497
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_58_011.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_58_011.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_58_011.jpg,0,1,0,30.18626
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_58_091.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_58_091.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_58_091.jpg,0,1,0,30.18999
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_58_171.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_58_171.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_58_171.jpg,-0.15,1,0,30.18591
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_58_239.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_58_239.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_58_239.jpg,0,1,0,30.19045
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_58_311.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_58_311.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_58_311.jpg,0,1,0,30.18995
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_58_380.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_58_380.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_58_380.jpg,-0.15,1,0,30.18602
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_58_450.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_58_450.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_58_450.jpg,0,1,0,30.1905
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_58_517.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_58_517.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_58_517.jpg,0,1,0,30.19011
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_58_586.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_58_586.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_58_586.jpg,-0.2,1,0,30.18182
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_58_665.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_58_665.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_58_665.jpg,0,1,0,30.18937
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_58_733.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_58_733.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_58_733.jpg,0,1,0,30.19014
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_58_800.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_58_800.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_58_800.jpg,-0.2,1,0,30.18223
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_58_871.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_58_871.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_58_871.jpg,0,1,0,30.18971
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_58_943.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_58_943.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_58_943.jpg,0,1,0,30.19017
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_59_010.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_59_010.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_59_010.jpg,0,1,0,30.1904
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_59_078.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_59_078.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_59_078.jpg,0,1,0,30.19013
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_59_149.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_59_149.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_59_149.jpg,0,1,0,30.19018
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_59_230.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_59_230.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_59_230.jpg,0,1,0,30.19023
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_59_313.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_59_313.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_59_313.jpg,0,1,0,30.19014
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_59_395.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_59_395.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_59_395.jpg,0,1,0,30.19018
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_59_464.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_59_464.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_59_464.jpg,0,1,0,30.19018
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_48_59_544.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_48_59_544.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_48_59_544.jpg,0,1,0,30.19017
